id	gloss	stem	actual_phonology	model_phonology	type	language	num_morphemes	num_tokens	utterance_order	corpus_name	part_of_speech	speaker_code	speaker_name	speaker_role	target_child_name	target_child_age	target_child_sex	media_start	media_end	media_unit	collection_name	collection_id	corpus_id	speaker_id	target_child_id	transcript_id	chunked_tags	chunked_stem	adjective	left	self	right	stacked	adjective_class	masked
2277226	very good job for a baby	very good job for a baby			declarative	eng	6	6	566	Brent	adv adj n prep det:art n	MOT	Cynthia	Mother	Alexander	11.263064949998974	male	2894.59	2896.45	s	Eng-NA	2	68	3875	3851.0	8420	adv AP prep NP	very good-job for a-baby	good		AP	for XP	no	TOUGH	very MASKTOKEN job for a baby
2277832	some very nice drinking you're doing there	some very nice drink you do there			declarative	eng	10	7	535	Brent	qn adv adj n:gerund pro:per part adv	MOT	Cynthia	Mother	Alexander	9.887266678987247	male	3452.0	3453.777	s	Eng-NA	2	68	3875	3851.0	8417	qn adv AP:hasGerund BARE part adv	some very nice-drink you do there	nice		AP	gerund	no	SMART	some very MASKTOKEN drinking you're doing there
2278198	it's not nice to throw Xavier	it not nice to throw Xavier			declarative	eng	7	6	359	Brent	pro:per neg adj inf v n:prop	MOT	Joy	Mother	Xavier	10.920142097373663	male	2240.247	2241.787	s	Eng-NA	2	68	3880	3879.0	8446	BARE neg adj inf v BARE	it not nice to throw Xavier	nice		adj	inf	no	SMART	it's not MASKTOKEN to throw Xavier
2279207	you too little to beat anybody up	you too little to beat anybody up			declarative	eng	7	7	377	Brent	pro:per adv adj prep n pro:indef adv	MOT	Joy	Mother		-1.0		1527.65	1529.97	s	Eng-NA	2	68	3880	-1.0	8453	BARE adv adj prep BARE BARE adv	you too little to beat anybody up	little	too	adj	to XP	no	TALL	you too MASKTOKEN to beat anybody up
2279267	you too little to beat up anybody	you too little to beat up anybody			declarative	eng	7	7	384	Brent	pro:per adv adj prep n adv pro:indef	MOT	Joy	Mother		-1.0		1549.387	1551.43	s	Eng-NA	2	68	3880	-1.0	8453	BARE adv adj prep BARE adv BARE	you too little to beat up anybody	little	too	adj	to XP	no	TALL	you too MASKTOKEN to beat up anybody
2279433	it's hard being little	it hard be little			declarative	eng	6	4	403	Brent	pro:per adj part adj	MOT	Joy	Mother		-1.0		1607.777	1609.423	s	Eng-NA	2	68	3880	-1.0	8453	BARE adj part adj	it hard be little	hard		adj	gerund	no	TOUGH	it's MASKTOKEN being little
2279620	when did you stop being nice to me	when do you stop be nice to me			question	eng	10	8	424	Brent	conj mod pro:per v part adj prep pro:obj	MOT	Joy	Mother		-1.0		1656.483	1658.423	s	Eng-NA	2	68	3880	-1.0	8453	conj mod BARE v part adj prep BARE	when do you stop be nice to me	nice		adj	to XP	no	SMART	when did you stop being MASKTOKEN to me
2279638	when did you stop being nice to me	when do you stop be nice to me			question	eng	10	8	426	Brent	conj mod pro:per v part adj prep pro:obj	MOT	Joy	Mother		-1.0		1661.833	1663.673	s	Eng-NA	2	68	3880	-1.0	8453	conj mod BARE v part adj prep BARE	when do you stop be nice to me	nice		adj	to XP	no	SMART	when did you stop being MASKTOKEN to me
2279655	when did you stop being nice to me	when do you stop be nice to me			question	eng	10	8	428	Brent	conj mod pro:per v part adj prep pro:obj	MOT	Joy	Mother		-1.0		1667.447	1669.11	s	Eng-NA	2	68	3880	-1.0	8453	conj mod BARE v part adj prep BARE	when do you stop be nice to me	nice		adj	to XP	no	SMART	when did you stop being MASKTOKEN to me
2279680	when did you stop being nice to me	when do you stop be nice to me			question	eng	10	8	431	Brent	conj mod pro:per v part adj prep pro:obj	MOT	Joy	Mother		-1.0		1675.517	1677.363	s	Eng-NA	2	68	3880	-1.0	8453	conj mod BARE v part adj prep BARE	when do you stop be nice to me	nice		adj	to XP	no	SMART	when did you stop being MASKTOKEN to me
2279690	now you're not nice to me	now you not nice to me			declarative	eng	7	6	432	Brent	adv pro:per neg adj prep pro:obj	MOT	Joy	Mother		-1.0		1678.643	1679.8	s	Eng-NA	2	68	3880	-1.0	8453	adv BARE neg adj prep BARE	now you not nice to me	nice		adj	to XP	no	SMART	now you're not MASKTOKEN to me
2279698	you're not nice to me no more	you not nice to me no more			declarative	eng	8	7	433	Brent	pro:per neg adj prep pro:obj qn pro:indef	MOT	Joy	Mother		-1.0		1679.807	1681.033	s	Eng-NA	2	68	3880	-1.0	8453	BARE neg adj prep BARE NP	you not nice to me no-more	nice		adj	to XP	no	SMART	you're not MASKTOKEN to me no more
2279704	I don't mean to make faces at your food	I do mean to make face at your food			declarative	eng	11	9	101	Brent	pro:sub mod adj inf v n prep det:poss n	MOT	Joy	Mother		-1.0		997.657	999.453	s	Eng-NA	2	68	3880	-1.0	8445	BARE mod adj inf v BARE prep NP	I do mean to make face at your-food	mean		adj	inf	no	SMART	I don't MASKTOKEN to make faces at your food
2279707	you're being mean to me	you be mean to me			declarative	eng	7	5	434	Brent	pro:per part adj prep pro:obj	MOT	Joy	Mother		-1.0		1681.94	1682.77	s	Eng-NA	2	68	3880	-1.0	8453	BARE part adj prep BARE	you be mean to me	mean		adj	to XP	no	SMART	you're being MASKTOKEN to me
2279729	didn't mean to do that	do mean to do that			declarative	eng	7	5	420	Brent	mod adj inf v pro:dem	MOT	Joy	Mother		-1.0		3093.88	3094.74	s	Eng-NA	2	68	3880	-1.0	8449	mod adj inf v BARE	do mean to do that	mean		adj	inf	no	SMART	didn't MASKTOKEN to do that
2279888	I gotta toast it a little bit for you	I got toast it a little bit for you			declarative	eng	10	9	62	Brent	pro:sub mod v pro:per det:art adj n prep pro:per	EVA	Eva	Mother	Maggie	10.164479763444836	female	281.788	283.528	s	Eng-NA	2	68	3884	3882.0	8456	BARE mod v BARE AP prep BARE	I got toast it a-little-bit for you	little		AP	for XP	no	TALL	I gotta toast it a MASKTOKEN bit for you
2280333	just a little of it	just a little of it			declarative	eng	5	5	490	Brent	adv det:art adj prep pro:per	MOT	Joy	Mother		-1.0		3470.587	3472.133	s	Eng-NA	2	68	3880	-1.0	8449	adv det:art adj prep BARE	just a little of it	little		adj	of XP	no	TALL	just a MASKTOKEN of it
2281673	this one is really hard to get open	this one be really hard to get open			declarative	eng	9	8	1308	Brent	pro:dem pro:indef cop adv adj inf v adj	MOT	Kathy	Mother	Tabitha	13.29596090268794	female	4267.068	4268.557	s	Eng-NA	2	68	3866	3865.0	8402	BARE BARE cop adv adj inf v adj	this one be really hard to get open	hard		adj	inf	no	TOUGH	this one is really MASKTOKEN to get open
2281793	I know you're a little tired but you'll sleep better	I know you a little tire but you sleep good			declarative	eng	14	10	340	Brent	pro:sub v pro:per det:art adj part conj pro:per v adj	MOT	Joy	Mother		-1.0		2241.62	2244.07	s	Eng-NA	2	68	3880	-1.0	8445	BARE v BARE det:art adj part conj BARE v adj	I know you a little tire but you sleep good	little		adj	gerund	no	TALL	I know you're a MASKTOKEN tired but you'll sleep better
2281998	you having a hard time with it today	you have a hard time with it today			question	eng	9	8	1349	Brent	pro:per part det:art adj n prep pro:per adv:tem	MOT	Kathy	Mother	Tabitha	13.29596090268794	female	4422.139	4423.561	s	Eng-NA	2	68	3866	3865.0	8402	BARE part AP prep BARE adv:tem	you have a-hard-time with it today	hard		AP	with XP	no	TOUGH	you having a MASKTOKEN time with it today
2282108	got the little dazey dream look in your eyes	get the little daze dream look in your eye			declarative	eng	12	9	380	Brent	v det:art adj part n v prep det:poss n	MOT	Joy	Mother		-1.0		2584.66	2587.913	s	Eng-NA	2	68	3880	-1.0	8445	v det:art adj part BARE v prep NP	get the little daze dream look in your-eye	little		adj	gerund	no	TALL	got the MASKTOKEN dazey dream look in your eyes
2282280	the bee didn't mean to do it	the bee do mean to do it			declarative	eng	9	7	673	Brent	det:art n mod adj inf v pro:per	MOT	Lauren	Mother		-1.0		3014.201	3015.49	s	Eng-NA	2	68	3878	-1.0	8440	NP mod adj inf v BARE	the-bee do mean to do it	mean		adj	inf	no	SMART	the bee didn't MASKTOKEN to do it
2282821	but I'm afraid that's too big to fit through there	but I afraid that too big to fit through there			declarative	eng	12	10	678	Brent	conj pro:sub adj pro:dem adv adj prep n prep n	MOT	Cynthia	Mother	Alexander	11.854452863508492	male	2688.453	2690.743	s	Eng-NA	2	68	3875	3851.0	8421	conj BARE AP adv adj prep BARE prep BARE	but I afraid-that too big to fit through there	big	too	adj	to XP	no	TALL	but I'm afraid that's too MASKTOKEN to fit through there
2284332	I'm running away from you because you being mean to me	I run away from you because you be mean to me			declarative	eng	14	11	532	Brent	pro:sub part adv prep pro:per conj pro:per part adj prep pro:obj	MOT	Joy	Mother	Xavier	11.394484486334422	male	3395.83	3398.12	s	Eng-NA	2	68	3880	3879.0	8447	BARE part adv prep BARE conj BARE part adj prep BARE	I run away from you because you be mean to me	mean		adj	to XP	no	SMART	I'm running away from you because you being MASKTOKEN to me
2284349	you're being mean to me	you be mean to me			declarative	eng	7	5	533	Brent	pro:per part adj prep pro:obj	MOT	Joy	Mother	Xavier	11.394484486334422	male	3402.443	3403.503	s	Eng-NA	2	68	3880	3879.0	8447	BARE part adj prep BARE	you be mean to me	mean		adj	to XP	no	SMART	you're being MASKTOKEN to me
2284370	you gonna be nice to me	you go be nice to me			question	eng	8	6	535	Brent	pro:per part cop adj prep pro:obj	MOT	Joy	Mother	Xavier	11.394484486334422	male	3418.057	3419.233	s	Eng-NA	2	68	3880	3879.0	8447	BARE part cop adj prep BARE	you go be nice to me	nice		adj	to XP	no	SMART	you gonna be MASKTOKEN to me
2285135	yes it's so fun to do that	yes it so fun to do that			declarative	eng	8	7	562	Brent	co pro:per adv adj inf v pro:dem	EVA	Eva	Mother	Maggie	10.164479763444836	female	3564.258	3566.712	s	Eng-NA	2	68	3884	3882.0	8456	co BARE adv adj inf v BARE	yes it so fun to do that	funny		adj	inf	no	TASTY	yes it's so MASKTOKEN to do that
2285147	it's so fun to do that	it so fun to do that			declarative	eng	7	6	563	Brent	pro:per adv adj inf v pro:dem	EVA	Eva	Mother	Maggie	10.164479763444836	female	3567.373	3568.667	s	Eng-NA	2	68	3884	3882.0	8456	BARE adv adj inf v BARE	it so fun to do that	funny		adj	inf	no	TASTY	it's so MASKTOKEN to do that
2285364	that was very nice of the kitty	that be very nice of the kitty			declarative	eng	9	7	395	Brent	pro:dem cop adv adj prep det:art n	MOT	Lauren	Mother	Henry	14.55882050966139	male	1301.925	1303.793	s	Eng-NA	2	68	3878	3876.0	8441	BARE cop adv adj prep NP	that be very nice of the-kitty	nice		adj	of XP	no	SMART	that was very MASKTOKEN of the kitty
2286409	you was starting to get better going to sleep	you be start to get good go to sleep			declarative	eng	14	9	959	Brent	pro:per aux part inf v adj part prep n	MOT	Joy	Mother		-1.0		3565.43	3567.133	s	Eng-NA	2	68	3880	-1.0	8444	BARE aux part inf v adj part prep BARE	you be start to get good go to sleep	good		adj	gerund	no	TOUGH	you was starting to get MASKTOKEN going to sleep
2286961	that must have been the good part of the story	that must have be the good part of the story			declarative	eng	11	10	1018	Brent	pro:dem mod aux cop det:art adj n prep det:art n	MOT	Joy	Mother		-1.0		3743.633	3745.0	s	Eng-NA	2	68	3880	-1.0	8444	BARE mod aux cop AP prep NP	that must have be the-good-part of the-story	good		AP	of XP	no	TOUGH	that must have been the MASKTOKEN part of the story
2287052	come here little swimming girl	come here little swim girl			imperative_emphatic	eng	6	5	840	Brent	v adv adj n:gerund n	MOT	MOT	Mother	Maggie	9.42729830181318	female	3363.244	3364.419	s	Eng-NA	2	68	3883	3882.0	8455	v adv AP:hasGerund	come here little-swim-girl	little		AP	gerund	no	TALL	come here MASKTOKEN swimming girl
2287080	you good to go	you good to go			declarative	eng	4	4	1070	Brent	pro:per adj inf v	MOT	Joy	Mother		-1.0		3939.547	3940.323	s	Eng-NA	2	68	3880	-1.0	8444	BARE adj inf v	you good to go	good		adj	inf	no	TOUGH	you MASKTOKEN to go
2287176	a nice book to chew on	a nice book to chew on			declarative	eng	6	6	905	Brent	det:art adj n inf v adv	MOT	MOT	Mother	Maggie	9.42729830181318	female	3516.858	3518.013	s	Eng-NA	2	68	3883	3882.0	8455	AP inf v adv	a-nice-book to chew on	nice		AP	inf	no	SMART	a MASKTOKEN book to chew on
2287660	he sang a little song to himself	he sing a little song to himself			declarative	eng	8	7	917	Brent	pro:sub v det:art adj n prep pro:refl	MOT	Cynthia	Mother	Alexander	11.854452863508492	male	3794.59	3796.153	s	Eng-NA	2	68	3875	3851.0	8421	BARE v AP prep BARE	he sing a-little-song to himself	little		AP	to XP	no	TALL	he sang a MASKTOKEN song to himself
2288318	Mommy is gonna have a little bit of cereal	Mommy be go have a little bit of cereal			declarative	eng	12	9	92	Brent	n:prop aux part v det:art adj n prep n	MOT	Eva	Mother		-1.0		897.789	899.388	s	Eng-NA	2	68	3885	-1.0	8458	BARE aux part v AP prep BARE	Mommy be go have a-little-bit of cereal	little		AP	of XP	no	TALL	Mommy is gonna have a MASKTOKEN bit of cereal
2288881	that's a good thing to do	that a good thing to do			declarative	eng	7	6	377	Brent	pro:dem det:art adj n inf v	MOT	Eva	Mother		-1.0		2088.129	2089.49	s	Eng-NA	2	68	3885	-1.0	8458	BARE AP inf v	that a-good-thing to do	good		AP	inf	no	TOUGH	that's a MASKTOKEN thing to do
2289000	coffee is no good for little girls	coffee be no good for little girl			declarative	eng	9	7	70	Brent	n cop qn adj prep adj n	MOT	Eva	Mother	Maggie	14.55882050966139	female	752.39	753.789	s	Eng-NA	2	68	3886	3882.0	8465	BARE cop qn adj prep AP	coffee be no good for little-girl	good		adj	for XP	no	TOUGH	coffee is no MASKTOKEN for little girls
2289513	it's not nice to your hair	it not nice to your hair			declarative	eng	7	6	130	Brent	pro:per neg adj prep det:poss n	MOT	Eva	Mother	Maggie	14.55882050966139	female	959.854	961.241	s	Eng-NA	2	68	3886	3882.0	8465	BARE neg adj prep NP	it not nice to your-hair	nice		adj	to XP	no	SMART	it's not MASKTOKEN to your hair
2290757	say I'm too big for that	say I too big for that			imperative_emphatic	eng	7	6	101	Brent	co pro:sub adv adj prep pro:dem	MOT	Dya	Mother	Vas_Coleman	13.033121830017045	male	310.257	311.31	s	Eng-NA	2	68	3892	3890.0	8473	co BARE adv adj prep BARE	say I too big for that	big	too	adj	for XP	no	TALL	say I'm too MASKTOKEN for that
2291458	it's hard to get the square in right	it hard to get the square in right			declarative	eng	9	8	884	Brent	pro:per adj inf v det:art adj adv adj	MOT	Lauren	Mother	Henry	13.62450974352656	male	3345.078	3346.844	s	Eng-NA	2	68	3878	3876.0	8439	BARE adj inf v det:art adj adv adj	it hard to get the square in right	hard		adj	inf	no	TOUGH	it's MASKTOKEN to get the square in right
2292137	you're so good to me	you so good to me			declarative	eng	6	5	171	Brent	pro:per adv adj prep pro:obj	MOT	Eva	Mother		-1.0		473.123	475.277	s	Eng-NA	2	68	3885	-1.0	8460	BARE adv adj prep BARE	you so good to me	good		adj	to XP	no	TOUGH	you're so MASKTOKEN to me
2292230	that one is a little too long for you right now	that one be a little too long for you right now			declarative	eng	12	11	36	Brent	det:dem pro:indef cop det:art adj adv adj prep pro:per adv adv	MOT	Kathy	Mother	Tabitha	11.788743095340768	female	103.49	105.463	s	Eng-NA	2	68	3866	3865.0	8399	NP cop det:art adj adv adj prep BARE adv adv	that-one be a little too long for you right now	long	too	adj	for XP	no	TALL	that one is a little too MASKTOKEN for you right now
2292481	the three little kittens lost their mittens and they began to cry	the three little kitten lose their mitten and they begin to cry			declarative	eng	16	12	49	Brent	det:art det:num adj n part det:poss n coord pro:sub v inf v	MOT	Kathy	Mother	Tabitha	11.788743095340768	female	139.061	143.768	s	Eng-NA	2	68	3866	3865.0	8399	AP part NP coord BARE v inf v	the-three-little-kitten lose their-mitten and they begin to cry	little		AP	gerund	no	TALL	the three MASKTOKEN kittens lost their mittens and they began to cry
2292680	look at that little girl hoping around	look at that little girl hope around			imperative_emphatic	eng	8	7	188	Brent	v prep det:dem adj n part adv	MOT	Dya	Mother	Vas_Coleman	14.033142364319596	male	932.423	934.423	s	Eng-NA	2	68	3892	3890.0	8474	v prep AP part adv	look at that-little-girl hope around	little		AP	gerund	no	TALL	look at that MASKTOKEN girl hoping around
2292741	there was a big pile of hay	there be a big pile of hay			declarative	eng	9	7	966	Brent	pro:exist cop det:art adj n prep n	MOT	Lauren	Mother	Henry	13.62450974352656	male	3785.313	3786.949	s	Eng-NA	2	68	3878	3876.0	8439	BARE cop AP prep BARE	there be a-big-pile of hay	big		AP	of XP	no	TALL	there was a MASKTOKEN pile of hay
2292761	and a little pile of hay and that is where the children play	and a little pile of hay and that be where the child play			declarative	eng	15	13	967	Brent	coord det:art adj n prep n coord pro:dem cop pro:int det:art n v	MOT	Lauren	Mother	Henry	13.62450974352656	male	3787.412	3790.606	s	Eng-NA	2	68	3878	3876.0	8439	coord AP prep BARE coord BARE cop BARE NP v	and a-little-pile of hay and that be where the-child play	little		AP	of XP	no	TALL	and a MASKTOKEN pile of hay and that is where the children play
2292770	the three little kittens put on their mittens and ate up all the pie	the three little kitten put on their mitten and eat up all the pie			declarative	eng	18	14	65	Brent	det:art det:num adj n part prep det:poss n coord v adv qn det:art n	MOT	Kathy	Mother	Tabitha	11.788743095340768	female	174.054	178.334	s	Eng-NA	2	68	3866	3865.0	8399	AP part prep NP coord v adv NP	the-three-little-kitten put on their-mitten and eat up all-the-pie	little		AP	gerund	no	TALL	the three MASKTOKEN kittens put on their mittens and ate up all the pie
2292899	why you being mean to your own mama	why you be mean to your own mama			question	eng	9	8	202	Brent	pro:int pro:per part adj prep det:poss adj n	MOT	Dya	Mother	Vas_Coleman	14.033142364319596	male	1018.01	1020.14	s	Eng-NA	2	68	3892	3890.0	8474	BARE BARE part adj prep AP	why you be mean to your-own-mama	mean		adj	to XP	no	SMART	why you being MASKTOKEN to your own mama
2293001	there was a bantam rooster and a little bantam hen with a big clutch of eggs	there be a bantam rooster and a little bantam hen with a big clutch of egg			declarative	eng	19	16	980	Brent	pro:exist cop det:art adj n coord det:art adj adj n prep det:art adj n prep n	MOT	Lauren	Mother	Henry	13.62450974352656	male	3830.007	3834.44	s	Eng-NA	2	68	3878	3876.0	8439	BARE cop AP coord AP prep AP prep BARE	there be a-bantam-rooster and a-little-bantam-hen with a-big-clutch of egg	big		AP	of XP	no	TALL	there was a bantam rooster and a little bantam hen with a MASKTOKEN clutch of eggs
2293371	I'm gonna buy you a big box of tools	I go buy you a big box of tool			declarative	eng	13	9	288	Brent	pro:sub part v pro:per det:art adj n prep n	MOT	Dayo	Mother	Vas	12.591634325140149	male	948.937	951.003	s	Eng-NA	2	68	3891	3887.0	8472	BARE part v BARE AP prep BARE	I go buy you a-big-box of tool	big		AP	of XP	no	TALL	I'm gonna buy you a MASKTOKEN box of tools
2293708	big pile of hay and little pile of hay and that is where the children play	big pile of hay and little pile of hay and that be where the child play			declarative	eng	18	16	1018	Brent	adj n prep n coord adj n prep n coord pro:dem cop pro:int det:art n v	MOT	Lauren	Mother	Henry	13.62450974352656	male	3943.425	3947.971	s	Eng-NA	2	68	3878	3876.0	8439	AP prep BARE coord AP prep BARE coord BARE cop BARE NP v	big-pile of hay and little-pile of hay and that be where the-child play	big		AP	of XP	no	TALL	MASKTOKEN pile of hay and little pile of hay and that is where the children play
2293708	big pile of hay and little pile of hay and that is where the children play	big pile of hay and little pile of hay and that be where the child play			declarative	eng	18	16	1018	Brent	adj n prep n coord adj n prep n coord pro:dem cop pro:int det:art n v	MOT	Lauren	Mother	Henry	13.62450974352656	male	3943.425	3947.971	s	Eng-NA	2	68	3878	3876.0	8439	AP prep BARE coord AP prep BARE coord BARE cop BARE NP v	big-pile of hay and little-pile of hay and that be where the-child play	little		AP	of XP	no	TALL	big pile of hay and MASKTOKEN pile of hay and that is where the children play
2294791	they told me you was funny acting like that	they tell me you be fun act like that			declarative	eng	15	9	303	Brent	pro:sub v pro:obj pro:per cop adj n:gerund co pro:dem	MOT	Dya	Mother	Vas_Coleman	14.033142364319596	male	1606.7	1608.717	s	Eng-NA	2	68	3892	3890.0	8474	BARE v BARE BARE cop AP:hasGerund co BARE	they tell me you be fun-act like that	funny		AP	gerund	no	TASTY	they told me you was MASKTOKEN acting like that
2294847	is that good to you	be that good to you			question	eng	6	5	306	Brent	cop det:dem adj prep pro:per	MOT	Dya	Mother	Vas_Coleman	14.033142364319596	male	1675.137	1676.127	s	Eng-NA	2	68	3892	3890.0	8474	cop det:dem adj prep BARE	be that good to you	good		adj	to XP	no	TOUGH	is that MASKTOKEN to you
2294965	are you doing good putting these in the square	be you do good put these in the square			question	eng	12	9	376	Brent	aux pro:per part adj n:gerund det:dem prep det:art adv	MOT	Dayo	Mother	Vas	12.591634325140149	male	1258.727	1260.793	s	Eng-NA	2	68	3891	3887.0	8472	aux BARE part AP:hasGerund det:dem prep det:art adv	be you do good-put these in the square	good		AP	gerund	no	TOUGH	are you doing MASKTOKEN putting these in the square
2295199	that was a big cup to go in that	that be a big cup to go in that			declarative	eng	11	9	188	Brent	pro:dem cop det:art adj n inf v prep pro:dem	MOT	Kathy	Mother	Tabitha	11.788743095340768	female	591.122	592.741	s	Eng-NA	2	68	3866	3865.0	8399	BARE cop AP inf v prep BARE	that be a-big-cup to go in that	big		AP	inf	no	TALL	that was a MASKTOKEN cup to go in that
2295303	there was a big pile of hay and a little pile of hay and that is where the children play	there be a big pile of hay and a little pile of hay and that be where the child play			declarative	eng	24	20	1100	Brent	pro:exist cop det:art adj n prep n coord det:art adj n prep n coord pro:dem cop pro:int det:art n v	MOT	Lauren	Mother	Henry	13.62450974352656	male	4303.177	4308.068	s	Eng-NA	2	68	3878	3876.0	8439	BARE cop AP prep BARE coord AP prep BARE coord BARE cop BARE NP v	there be a-big-pile of hay and a-little-pile of hay and that be where the-child play	big		AP	of XP	no	TALL	there was a MASKTOKEN pile of hay and a little pile of hay and that is where the children play
2295303	there was a big pile of hay and a little pile of hay and that is where the children play	there be a big pile of hay and a little pile of hay and that be where the child play			declarative	eng	24	20	1100	Brent	pro:exist cop det:art adj n prep n coord det:art adj n prep n coord pro:dem cop pro:int det:art n v	MOT	Lauren	Mother	Henry	13.62450974352656	male	4303.177	4308.068	s	Eng-NA	2	68	3878	3876.0	8439	BARE cop AP prep BARE coord AP prep BARE coord BARE cop BARE NP v	there be a-big-pile of hay and a-little-pile of hay and that be where the-child play	little		AP	of XP	no	TALL	there was a big pile of hay and a MASKTOKEN pile of hay and that is where the children play
2295392	you see all the big creatures walking around here on two feet	you see all the big creature walk around here on two foot			declarative	eng	15	12	254	Brent	pro:per v qn det:art adj n part prep n prep det:num n	MOT	Dayo	Mother	Vas	11.230210065915111	male	934.16	937.087	s	Eng-NA	2	68	3891	3887.0	8470	BARE v AP part prep BARE prep NP	you see all-the-big-creature walk around here on two-foot	big		AP	gerund	no	TALL	you see all the MASKTOKEN creatures walking around here on two feet
2295500	there was a bantam rooster and a little bantam hen with a big clutch of eggs	there be a bantam rooster and a little bantam hen with a big clutch of egg			declarative	eng	19	16	1111	Brent	pro:exist cop det:art adj n coord det:art adj adj n prep det:art adj n prep n	MOT	Lauren	Mother	Henry	13.62450974352656	male	4343.014	4347.23	s	Eng-NA	2	68	3878	3876.0	8439	BARE cop AP coord AP prep AP prep BARE	there be a-bantam-rooster and a-little-bantam-hen with a-big-clutch of egg	big		AP	of XP	no	TALL	there was a bantam rooster and a little bantam hen with a MASKTOKEN clutch of eggs
2295594	maybe this is a good place for them	maybe this be a good place for them			declarative	eng	9	8	166	Brent	adv pro:dem cop det:art adj n prep pro:obj	MOT	Eva	Mother	Maggie	12.65734409330787	female	462.653	464.433	s	Eng-NA	2	68	3886	3882.0	8461	adv BARE cop AP prep BARE	maybe this be a-good-place for them	good		AP	for XP	no	TOUGH	maybe this is a MASKTOKEN place for them
2295882	I put a little bit of bleach on where it wasn't supposed to go	I put a little bit of bleach on where it be suppose to go			declarative	eng	19	14	419	Brent	pro:sub v det:art adj n prep n prep pro:int pro:per aux part inf v	MOT	Dya	Mother	Vas_Coleman	13.033121830017045	male	1956.01	1959.013	s	Eng-NA	2	68	3892	3890.0	8473	BARE v AP prep BARE prep BARE BARE aux part inf v	I put a-little-bit of bleach on where it be suppose to go	little		AP	of XP	no	TALL	I put a MASKTOKEN bit of bleach on where it wasn't supposed to go
2296402	them some funny looking things	them some fun look thing			declarative	eng	9	5	474	Brent	pro:obj qn adj part n	MOT	Dya	Mother	Vas	9.7558471426518	male	2103.733	2105.21	s	Eng-NA	2	68	3889	3887.0	8468	BARE qn adj part BARE	them some fun look thing	funny		adj	gerund	no	TASTY	them some MASKTOKEN looking things
2296706	then mash it all up and mix it with some cereal and a little bit of o_j	then mash it all up and mix it with some cereal and a little bit of o_j			imperative_emphatic	eng	17	17	212	Brent	adv:tem v pro:per adv adv coord v pro:per prep qn n coord det:art adj n prep n	MOT	Eva	Mother	Maggie	10.821577445122076	female	488.426	497.023	s	Eng-NA	2	68	3886	3882.0	8459	adv:tem v BARE adv adv coord v BARE prep NP coord AP prep BARE	then mash it all up and mix it with some-cereal and a-little-bit of o_j	little		AP	of XP	no	TALL	then mash it all up and mix it with some cereal and a MASKTOKEN bit of o_j
2296772	beautiful bracelet for Maggie's arm	beautiful bracelet for Maggie arm			declarative	eng	7	5	595	Brent	adj n prep adj n	MOT	Eva	Mother	Maggie	14.55882050966139	female	2641.803	2643.988	s	Eng-NA	2	68	3886	3882.0	8465	AP prep AP	beautiful-bracelet for Maggie-arm	beautiful		AP	for XP	no	PRETTY	MASKTOKEN bracelet for Maggie's arm
2297265	he's so good to me	he so good to me			declarative	eng	6	5	215	Brent	pro:sub adv adj prep pro:obj	MOT	Eva	Mother	Maggie	13.098831598184768	female	729.037	732.737	s	Eng-NA	2	68	3886	3882.0	8462	BARE adv adj prep BARE	he so good to me	good		adj	to XP	no	TOUGH	he's so MASKTOKEN to me
2297322	he's so good to me	he so good to me			declarative	eng	6	5	219	Brent	pro:sub adv adj prep pro:obj	MOT	Eva	Mother	Maggie	13.098831598184768	female	742.775	746.045	s	Eng-NA	2	68	3886	3882.0	8462	BARE adv adj prep BARE	he so good to me	good		adj	to XP	no	TOUGH	he's so MASKTOKEN to me
2297379	he's so good to me	he so good to me			declarative	eng	6	5	223	Brent	pro:sub adv adj prep pro:obj	MOT	Eva	Mother	Maggie	13.098831598184768	female	756.167	758.765	s	Eng-NA	2	68	3886	3882.0	8462	BARE adv adj prep BARE	he so good to me	good		adj	to XP	no	TOUGH	he's so MASKTOKEN to me
2297514	get off these clothes little stinking baby	get off these clothes little stink baby			imperative_emphatic	eng	8	7	483	Brent	v prep det:dem n:pt adj n:gerund n	MOT	Dya	Mother	Vas_Coleman	14.033142364319596	male	3040.92	3043.15	s	Eng-NA	2	68	3892	3890.0	8474	v prep NP AP:hasGerund	get off these-clothes little-stink-baby	little		AP	gerund	no	TALL	get off these clothes MASKTOKEN stinking baby
2297634	sweet potatos are good for you	sweet potato be good for you			declarative	eng	8	6	645	Brent	adj n cop adj prep pro:per	MOT	Eva	Mother	Maggie	14.920224234583872	female	2124.4	2126.514	s	Eng-NA	2	68	3886	3882.0	8466	AP cop adj prep BARE	sweet-potato be good for you	good		adj	for XP	no	TOUGH	sweet potatos are MASKTOKEN for you
2298406	Theresa was very good with you	Theresa be very good with you			declarative	eng	8	6	330	Brent	n:prop cop adv adj prep pro:per	MOT	Eva	Mother	Maggie	10.821577445122076	female	951.935	953.564	s	Eng-NA	2	68	3886	3882.0	8459	BARE cop adv adj prep BARE	Theresa be very good with you	good		adj	with XP	no	TOUGH	Theresa was very MASKTOKEN with you
